Year,Qtr,Month,SubAgency,PoliceDistrictID,ViolationType,ViolationCategory,VehicleGroup,PersonalInjury,PropertyDamage,Fatal,ContributedToAccident,ViolationCount
2012,2,4,"3rd district, Silver Spring",3,Warning,Violation,Other,0.0,0.0,0.0,0.0,11
2012,2,4,"3rd district, Silver Spring",3,Warning,Violation,Truck,0.0,0.0,0.0,0.0,21
2012,2,4,"4th district, Wheaton",4,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,6
2012,2,4,"4th district, Wheaton",4,Citation,Impaired,Automobile,9.0,4.0,0.0,4.0,47
2012,2,4,"4th district, Wheaton",4,Citation,Impaired,Other,0.0,0.0,0.0,3.0,9
2012,2,4,"4th district, Wheaton",4,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,3
2012,2,4,"4th district, Wheaton",4,Citation,Offense,Automobile,8.0,8.0,0.0,7.0,245
2012,2,4,"4th district, Wheaton",4,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,5
2012,2,4,"4th district, Wheaton",4,Citation,Offense,Other,0.0,0.0,0.0,0.0,4
2012,2,4,"4th district, Wheaton",4,Citation,Offense,Trailer,0.0,0.0,0.0,0.0,3
2012,2,4,"4th district, Wheaton",4,Citation,Offense,Truck,0.0,0.0,0.0,0.0,9
2012,2,4,"4th district, Wheaton",4,Citation,Other,Automobile,9.0,11.0,0.0,16.0,116
2012,2,4,"4th district, Wheaton",4,Citation,Other,Motorcyle,2.0,0.0,0.0,2.0,3
2012,2,4,"4th district, Wheaton",4,Citation,Other,Other,0.0,0.0,0.0,1.0,3
2012,2,4,"4th district, Wheaton",4,Citation,Other,Truck,0.0,0.0,0.0,0.0,4
2012,2,4,"4th district, Wheaton",4,Citation,Safety,Automobile,1.0,2.0,0.0,4.0,61
2012,2,4,"4th district, Wheaton",4,Citation,Safety,Motorcyle,1.0,0.0,0.0,1.0,2
2012,2,4,"4th district, Wheaton",4,Citation,Safety,Other,0.0,0.0,0.0,0.0,1
2012,2,4,"4th district, Wheaton",4,Citation,Safety,Truck,0.0,0.0,0.0,0.0,12
2012,2,4,"4th district, Wheaton",4,Citation,Violation,Automobile,21.0,13.0,1.0,35.0,318
2012,2,4,"4th district, Wheaton",4,Citation,Violation,Motorcyle,2.0,0.0,0.0,2.0,8
2012,2,4,"4th district, Wheaton",4,Citation,Violation,Other,0.0,0.0,0.0,3.0,21
2012,2,4,"4th district, Wheaton",4,Citation,Violation,Truck,0.0,0.0,0.0,0.0,26
2012,2,4,"4th district, Wheaton",4,SERO,Other,Automobile,0.0,0.0,0.0,1.0,10
2012,2,4,"4th district, Wheaton",4,SERO,Other,Truck,0.0,0.0,0.0,0.0,1
2012,2,4,"4th district, Wheaton",4,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,8
2012,2,4,"4th district, Wheaton",4,Warning,Impaired,Truck,0.0,0.0,0.0,0.0,3
2012,2,4,"4th district, Wheaton",4,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,160
2012,2,4,"4th district, Wheaton",4,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,4
2012,2,4,"4th district, Wheaton",4,Warning,Offense,Other,0.0,0.0,0.0,0.0,1
2012,2,4,"4th district, Wheaton",4,Warning,Offense,Trailer,0.0,0.0,0.0,0.0,1
2012,2,4,"4th district, Wheaton",4,Warning,Offense,Truck,0.0,0.0,0.0,0.0,19
2012,2,4,"4th district, Wheaton",4,Warning,Other,Automobile,0.0,0.0,0.0,0.0,46
2012,2,4,"4th district, Wheaton",4,Warning,Other,Motorcyle,0.0,0.0,0.0,0.0,2
2012,2,4,"4th district, Wheaton",4,Warning,Other,Other,0.0,0.0,0.0,0.0,1
2012,2,4,"4th district, Wheaton",4,Warning,Other,Truck,0.0,0.0,0.0,0.0,6
2012,2,4,"4th district, Wheaton",4,Warning,Safety,Automobile,1.0,0.0,0.0,6.0,82
2012,2,4,"4th district, Wheaton",4,Warning,Safety,Motorcyle,0.0,0.0,0.0,0.0,3
2012,2,4,"4th district, Wheaton",4,Warning,Safety,Other,0.0,0.0,0.0,0.0,2
2012,2,4,"4th district, Wheaton",4,Warning,Safety,Truck,0.0,0.0,0.0,0.0,10
2012,2,4,"4th district, Wheaton",4,Warning,Violation,Automobile,0.0,0.0,0.0,4.0,335
2012,2,4,"4th district, Wheaton",4,Warning,Violation,Motorcyle,0.0,0.0,0.0,1.0,8
2012,2,4,"4th district, Wheaton",4,Warning,Violation,Other,0.0,0.0,0.0,0.0,6
2012,2,4,"4th district, Wheaton",4,Warning,Violation,Truck,0.0,0.0,0.0,0.0,20
2012,2,4,"5th district, Germantown",5,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,2
2012,2,4,"5th district, Germantown",5,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,1
2012,2,4,"5th district, Germantown",5,Citation,Impaired,Automobile,0.0,6.0,0.0,3.0,41
2012,2,4,"5th district, Germantown",5,Citation,Impaired,Truck,0.0,3.0,0.0,3.0,9
2012,2,4,"5th district, Germantown",5,Citation,Offense,Automobile,1.0,1.0,0.0,1.0,120
2012,2,4,"5th district, Germantown",5,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,4,"5th district, Germantown",5,Citation,Offense,Other,0.0,1.0,0.0,0.0,1
2012,2,4,"5th district, Germantown",5,Citation,Offense,Truck,0.0,0.0,0.0,0.0,10
2012,2,4,"5th district, Germantown",5,Citation,Other,Automobile,2.0,5.0,0.0,6.0,75
2012,2,4,"5th district, Germantown",5,Citation,Other,Bus,0.0,3.0,0.0,0.0,3
2012,2,4,"5th district, Germantown",5,Citation,Other,Other,0.0,1.0,0.0,1.0,1
2012,2,4,"5th district, Germantown",5,Citation,Other,Truck,0.0,0.0,0.0,0.0,3
2012,2,4,"5th district, Germantown",5,Citation,Safety,Automobile,1.0,1.0,0.0,1.0,26
2012,2,4,"5th district, Germantown",5,Citation,Safety,Truck,0.0,0.0,0.0,0.0,6
2012,2,4,"5th district, Germantown",5,Citation,Violation,Automobile,8.0,8.0,0.0,15.0,144
2012,2,4,"5th district, Germantown",5,Citation,Violation,Bus,0.0,3.0,0.0,0.0,3
2012,2,4,"5th district, Germantown",5,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,4,"5th district, Germantown",5,Citation,Violation,Other,0.0,2.0,0.0,0.0,11
2012,2,4,"5th district, Germantown",5,Citation,Violation,Truck,0.0,2.0,0.0,2.0,18
2012,2,4,"5th district, Germantown",5,SERO,Other,Automobile,0.0,0.0,0.0,0.0,4
2012,2,4,"5th district, Germantown",5,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,6
2012,2,4,"5th district, Germantown",5,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,1
2012,2,4,"5th district, Germantown",5,Warning,Offense,Automobile,1.0,2.0,0.0,0.0,90
2012,2,4,"5th district, Germantown",5,Warning,Offense,Other,0.0,0.0,0.0,0.0,2
2012,2,4,"5th district, Germantown",5,Warning,Offense,Truck,0.0,0.0,0.0,0.0,10
2012,2,4,"5th district, Germantown",5,Warning,Other,Automobile,0.0,0.0,0.0,0.0,21
2012,2,4,"5th district, Germantown",5,Warning,Other,Truck,0.0,0.0,0.0,0.0,1
2012,2,4,"5th district, Germantown",5,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,42
2012,2,4,"5th district, Germantown",5,Warning,Safety,Other,0.0,0.0,0.0,0.0,1
2012,2,4,"5th district, Germantown",5,Warning,Safety,Truck,0.0,0.0,0.0,0.0,1
2012,2,4,"5th district, Germantown",5,Warning,Violation,Automobile,0.0,0.0,0.0,0.0,178
2012,2,4,"5th district, Germantown",5,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,7
2012,2,4,"5th district, Germantown",5,Warning,Violation,Other,0.0,0.0,0.0,0.0,6
2012,2,4,"5th district, Germantown",5,Warning,Violation,Truck,0.0,0.0,0.0,0.0,23
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,3
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,1
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Impaired,Automobile,0.0,0.0,0.0,0.0,45
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,12
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Automobile,0.0,0.0,0.0,4.0,205
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,8
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Other,0.0,1.0,0.0,1.0,6
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Truck,0.0,0.0,0.0,0.0,49
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Automobile,3.0,1.0,0.0,2.0,76
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,2
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Other,2.0,1.0,0.0,3.0,6
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Truck,0.0,0.0,0.0,0.0,8
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Automobile,1.0,0.0,0.0,0.0,27
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Other,0.0,1.0,0.0,1.0,2
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Truck,0.0,0.0,0.0,0.0,9
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Automobile,9.0,5.0,0.0,11.0,193
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,2
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Other,1.0,1.0,0.0,1.0,6
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Truck,1.0,0.0,0.0,1.0,17
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,SERO,Other,Automobile,0.0,0.0,0.0,0.0,12
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,SERO,Other,Other,0.0,0.0,0.0,0.0,2
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,SERO,Other,Truck,0.0,0.0,0.0,0.0,4
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,10
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Impaired,Automobile,0.0,0.0,0.0,0.0,5
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,245
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,3
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Other,0.0,0.0,0.0,0.0,5
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Truck,0.0,0.0,0.0,0.0,51
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Automobile,0.0,0.0,0.0,0.0,80
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Other,0.0,0.0,0.0,0.0,3
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Truck,0.0,0.0,0.0,0.0,5
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,120
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Other,0.0,1.0,0.0,1.0,3
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Truck,0.0,0.0,0.0,0.0,17
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Automobile,0.0,0.0,0.0,1.0,460
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,9
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Other,0.0,0.0,0.0,0.0,19
2012,2,4,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Truck,0.0,0.0,0.0,0.0,42
2012,2,4,Headquarters and Special Operations,8,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,1
2012,2,4,Headquarters and Special Operations,8,Citation,Impaired,Automobile,0.0,0.0,0.0,0.0,5
2012,2,4,Headquarters and Special Operations,8,Citation,Offense,Automobile,0.0,0.0,0.0,0.0,17
2012,2,4,Headquarters and Special Operations,8,Citation,Offense,Truck,0.0,0.0,0.0,0.0,5
2012,2,4,Headquarters and Special Operations,8,Citation,Other,Automobile,0.0,0.0,0.0,0.0,6
2012,2,4,Headquarters and Special Operations,8,Citation,Safety,Automobile,0.0,0.0,0.0,0.0,2
2012,2,4,Headquarters and Special Operations,8,Citation,Violation,Automobile,0.0,0.0,0.0,0.0,13
2012,2,4,Headquarters and Special Operations,8,Citation,Violation,Other,0.0,0.0,0.0,0.0,2
2012,2,4,Headquarters and Special Operations,8,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,1
2012,2,4,Headquarters and Special Operations,8,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,18
2012,2,4,Headquarters and Special Operations,8,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,2
2012,2,4,Headquarters and Special Operations,8,Warning,Offense,Truck,0.0,0.0,0.0,0.0,2
2012,2,4,Headquarters and Special Operations,8,Warning,Other,Automobile,0.0,0.0,0.0,0.0,2
2012,2,4,Headquarters and Special Operations,8,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,11
2012,2,4,Headquarters and Special Operations,8,Warning,Violation,Automobile,0.0,0.0,0.0,0.0,25
2012,2,4,Headquarters and Special Operations,8,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,5,"1st district, Rockville",1,Citation,Distraction,Automobile,1.0,0.0,0.0,0.0,7
2012,2,5,"1st district, Rockville",1,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,3
2012,2,5,"1st district, Rockville",1,Citation,Impaired,Automobile,9.0,11.0,0.0,14.0,70
2012,2,5,"1st district, Rockville",1,Citation,Offense,Automobile,1.0,3.0,0.0,2.0,162
2012,2,5,"1st district, Rockville",1,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,2
2012,2,5,"1st district, Rockville",1,Citation,Offense,Other,0.0,0.0,0.0,0.0,13
2012,2,5,"1st district, Rockville",1,Citation,Offense,Truck,0.0,0.0,0.0,0.0,20
2012,2,5,"1st district, Rockville",1,Citation,Other,Automobile,5.0,9.0,0.0,15.0,87
2012,2,5,"1st district, Rockville",1,Citation,Other,Other,0.0,0.0,0.0,0.0,4
2012,2,5,"1st district, Rockville",1,Citation,Other,Truck,0.0,0.0,0.0,0.0,32
2012,2,5,"1st district, Rockville",1,Citation,Safety,Automobile,0.0,2.0,0.0,3.0,52
2012,2,5,"1st district, Rockville",1,Citation,Safety,Other,0.0,0.0,0.0,1.0,11
2012,2,5,"1st district, Rockville",1,Citation,Safety,Truck,0.0,0.0,0.0,0.0,18
2012,2,5,"1st district, Rockville",1,Citation,Violation,Automobile,15.0,19.0,0.0,33.0,204
2012,2,5,"1st district, Rockville",1,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,5,"1st district, Rockville",1,Citation,Violation,Other,0.0,0.0,0.0,2.0,33
2012,2,5,"1st district, Rockville",1,Citation,Violation,Truck,0.0,0.0,0.0,0.0,31
2012,2,5,"1st district, Rockville",1,SERO,Other,Automobile,0.0,0.0,0.0,1.0,21
2012,2,5,"1st district, Rockville",1,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,10
2012,2,5,"1st district, Rockville",1,Warning,Distraction,Other,0.0,0.0,0.0,0.0,1
2012,2,5,"1st district, Rockville",1,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,2
2012,2,5,"1st district, Rockville",1,Warning,Offense,Automobile,0.0,0.0,0.0,1.0,188
2012,2,5,"1st district, Rockville",1,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,5,"1st district, Rockville",1,Warning,Offense,Other,0.0,0.0,0.0,0.0,31
2012,2,5,"1st district, Rockville",1,Warning,Offense,Truck,0.0,0.0,0.0,0.0,22
2012,2,5,"1st district, Rockville",1,Warning,Other,Automobile,0.0,0.0,0.0,1.0,40
2012,2,5,"1st district, Rockville",1,Warning,Other,Other,0.0,0.0,0.0,0.0,6
2012,2,5,"1st district, Rockville",1,Warning,Other,Truck,0.0,0.0,0.0,0.0,45
2012,2,5,"1st district, Rockville",1,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,62
2012,2,5,"1st district, Rockville",1,Warning,Safety,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,5,"1st district, Rockville",1,Warning,Safety,Other,0.0,0.0,0.0,0.0,10
2012,2,5,"1st district, Rockville",1,Warning,Safety,Truck,0.0,0.0,0.0,0.0,76
2012,2,5,"1st district, Rockville",1,Warning,Violation,Automobile,0.0,0.0,0.0,7.0,270
2012,2,5,"1st district, Rockville",1,Warning,Violation,Bus,0.0,0.0,0.0,0.0,1
2012,2,5,"1st district, Rockville",1,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,4
2012,2,5,"1st district, Rockville",1,Warning,Violation,Other,0.0,0.0,0.0,1.0,26
2012,2,5,"1st district, Rockville",1,Warning,Violation,Truck,0.0,0.0,0.0,0.0,59
2012,2,5,"2nd district, Bethesda",2,Citation,Distraction,Automobile,0.0,2.0,0.0,1.0,14
2012,2,5,"2nd district, Bethesda",2,Citation,Distraction,Other,0.0,0.0,0.0,0.0,3
2012,2,5,"2nd district, Bethesda",2,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,3
2012,2,5,"2nd district, Bethesda",2,Citation,Impaired,Automobile,8.0,3.0,0.0,9.0,79
2012,2,5,"2nd district, Bethesda",2,Citation,Impaired,Motorcyle,0.0,0.0,0.0,0.0,3
2012,2,5,"2nd district, Bethesda",2,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,3
2012,2,5,"2nd district, Bethesda",2,Citation,Offense,Automobile,12.0,5.0,0.0,5.0,245
2012,2,5,"2nd district, Bethesda",2,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,5,"2nd district, Bethesda",2,Citation,Offense,Other,0.0,0.0,0.0,0.0,23
2012,2,5,"2nd district, Bethesda",2,Citation,Offense,Truck,0.0,0.0,0.0,0.0,20
2012,2,5,"2nd district, Bethesda",2,Citation,Other,Automobile,10.0,7.0,0.0,12.0,172
2012,2,5,"2nd district, Bethesda",2,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,5,"2nd district, Bethesda",2,Citation,Other,Other,0.0,0.0,0.0,0.0,30
2012,2,5,"2nd district, Bethesda",2,Citation,Other,Truck,0.0,0.0,0.0,0.0,3
2012,2,5,"2nd district, Bethesda",2,Citation,Safety,Automobile,3.0,1.0,0.0,4.0,198
2012,2,5,"2nd district, Bethesda",2,Citation,Safety,Bus,0.0,0.0,0.0,0.0,1
2012,2,5,"2nd district, Bethesda",2,Citation,Safety,Motorcyle,0.0,0.0,0.0,0.0,8
2012,2,5,"2nd district, Bethesda",2,Citation,Safety,Other,0.0,1.0,0.0,1.0,56
2012,2,5,"2nd district, Bethesda",2,Citation,Safety,Truck,0.0,0.0,0.0,0.0,43
2012,2,5,"2nd district, Bethesda",2,Citation,Violation,Automobile,10.0,11.0,1.0,22.0,228
2012,2,5,"2nd district, Bethesda",2,Citation,Violation,Bus,0.0,2.0,0.0,0.0,3
2012,2,5,"2nd district, Bethesda",2,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,6
2012,2,5,"2nd district, Bethesda",2,Citation,Violation,Other,1.0,0.0,0.0,1.0,26
2012,2,5,"2nd district, Bethesda",2,Citation,Violation,Truck,0.0,1.0,0.0,1.0,22
2012,2,5,"2nd district, Bethesda",2,SERO,Other,Automobile,0.0,0.0,0.0,0.0,7
2012,2,5,"2nd district, Bethesda",2,SERO,Other,Truck,0.0,0.0,0.0,0.0,5
2012,2,5,"2nd district, Bethesda",2,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,12
2012,2,5,"2nd district, Bethesda",2,Warning,Distraction,Truck,0.0,0.0,0.0,0.0,6
2012,2,5,"2nd district, Bethesda",2,Warning,Offense,Automobile,1.0,3.0,0.0,0.0,129
2012,2,5,"2nd district, Bethesda",2,Warning,Offense,Other,0.0,0.0,0.0,0.0,5
2012,2,5,"2nd district, Bethesda",2,Warning,Offense,Truck,0.0,0.0,0.0,0.0,25
2012,2,5,"2nd district, Bethesda",2,Warning,Other,Automobile,1.0,0.0,0.0,0.0,26
2012,2,5,"2nd district, Bethesda",2,Warning,Other,Other,0.0,0.0,0.0,0.0,2
2012,2,5,"2nd district, Bethesda",2,Warning,Other,Truck,0.0,0.0,0.0,0.0,14
2012,2,5,"2nd district, Bethesda",2,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,68
2012,2,5,"2nd district, Bethesda",2,Warning,Safety,Other,0.0,0.0,0.0,0.0,1
2012,2,5,"2nd district, Bethesda",2,Warning,Safety,Truck,0.0,0.0,0.0,0.0,8
2012,2,5,"2nd district, Bethesda",2,Warning,Violation,Automobile,0.0,1.0,0.0,1.0,199
2012,2,5,"2nd district, Bethesda",2,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,4
2012,2,5,"2nd district, Bethesda",2,Warning,Violation,Other,0.0,0.0,0.0,0.0,7
2012,2,5,"2nd district, Bethesda",2,Warning,Violation,Truck,0.0,0.0,0.0,0.0,23
2012,2,5,"3rd district, Silver Spring",3,Citation,Distraction,Automobile,1.0,0.0,0.0,1.0,29
2012,2,5,"3rd district, Silver Spring",3,Citation,Distraction,Other,0.0,0.0,0.0,0.0,1
2012,2,5,"3rd district, Silver Spring",3,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,4
2012,2,5,"3rd district, Silver Spring",3,Citation,Impaired,Automobile,7.0,15.0,0.0,13.0,100
2012,2,5,"3rd district, Silver Spring",3,Citation,Impaired,Motorcyle,0.0,0.0,0.0,0.0,5
2012,2,5,"3rd district, Silver Spring",3,Citation,Impaired,Truck,0.0,0.0,0.0,0.0,2
2012,2,5,"3rd district, Silver Spring",3,Citation,Offense,Automobile,3.0,10.0,0.0,6.0,314
2012,2,5,"3rd district, Silver Spring",3,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,5
2012,2,5,"3rd district, Silver Spring",3,Citation,Offense,Other,0.0,0.0,0.0,0.0,12
2012,2,5,"3rd district, Silver Spring",3,Citation,Offense,Truck,0.0,0.0,0.0,0.0,17
2012,2,5,"3rd district, Silver Spring",3,Citation,Other,Automobile,11.0,16.0,0.0,19.0,167
2012,2,5,"3rd district, Silver Spring",3,Citation,Other,Motorcyle,0.0,0.0,0.0,0.0,7
2012,2,5,"3rd district, Silver Spring",3,Citation,Other,Other,0.0,0.0,0.0,0.0,3
2012,2,5,"3rd district, Silver Spring",3,Citation,Other,Truck,0.0,0.0,0.0,0.0,3
2012,2,5,"3rd district, Silver Spring",3,Citation,Safety,Automobile,2.0,4.0,0.0,4.0,147
2012,2,5,"3rd district, Silver Spring",3,Citation,Safety,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,5,"3rd district, Silver Spring",3,Citation,Safety,Other,0.0,0.0,0.0,0.0,16
2012,2,5,"3rd district, Silver Spring",3,Citation,Safety,Truck,0.0,0.0,0.0,0.0,45
2012,2,5,"3rd district, Silver Spring",3,Citation,Violation,Automobile,28.0,26.0,0.0,45.0,343
2012,2,5,"3rd district, Silver Spring",3,Citation,Violation,Motorcyle,0.0,0.0,0.0,0.0,4
2012,2,5,"3rd district, Silver Spring",3,Citation,Violation,Other,0.0,0.0,0.0,0.0,9
2012,2,5,"3rd district, Silver Spring",3,Citation,Violation,Truck,1.0,0.0,0.0,1.0,12
2012,2,5,"3rd district, Silver Spring",3,ESERO,Other,Truck,0.0,0.0,0.0,0.0,2
2012,2,5,"3rd district, Silver Spring",3,SERO,Other,Automobile,0.0,0.0,0.0,0.0,11
2012,2,5,"3rd district, Silver Spring",3,SERO,Other,Truck,0.0,0.0,0.0,0.0,4
2012,2,5,"3rd district, Silver Spring",3,Warning,Distraction,Automobile,0.0,0.0,0.0,0.0,8
2012,2,5,"3rd district, Silver Spring",3,Warning,Offense,Automobile,0.0,0.0,0.0,0.0,216
2012,2,5,"3rd district, Silver Spring",3,Warning,Offense,Motorcyle,0.0,0.0,0.0,0.0,3
2012,2,5,"3rd district, Silver Spring",3,Warning,Offense,Other,0.0,0.0,0.0,0.0,1
2012,2,5,"3rd district, Silver Spring",3,Warning,Offense,Truck,0.0,0.0,0.0,0.0,25
2012,2,5,"3rd district, Silver Spring",3,Warning,Other,Automobile,0.0,0.0,0.0,0.0,70
2012,2,5,"3rd district, Silver Spring",3,Warning,Other,Bus,0.0,0.0,0.0,0.0,1
2012,2,5,"3rd district, Silver Spring",3,Warning,Other,Other,0.0,0.0,0.0,0.0,2
2012,2,5,"3rd district, Silver Spring",3,Warning,Other,Truck,0.0,0.0,0.0,0.0,6
2012,2,5,"3rd district, Silver Spring",3,Warning,Safety,Automobile,0.0,0.0,0.0,0.0,123
2012,2,5,"3rd district, Silver Spring",3,Warning,Safety,Bus,0.0,0.0,0.0,0.0,1
2012,2,5,"3rd district, Silver Spring",3,Warning,Safety,Other,0.0,0.0,0.0,0.0,3
2012,2,5,"3rd district, Silver Spring",3,Warning,Safety,Truck,0.0,0.0,0.0,0.0,17
2012,2,5,"3rd district, Silver Spring",3,Warning,Violation,Automobile,1.0,0.0,0.0,0.0,425
2012,2,5,"3rd district, Silver Spring",3,Warning,Violation,Motorcyle,0.0,0.0,0.0,0.0,5
2012,2,5,"3rd district, Silver Spring",3,Warning,Violation,Other,0.0,0.0,0.0,0.0,8
2012,2,5,"3rd district, Silver Spring",3,Warning,Violation,Truck,0.0,0.0,0.0,0.0,32
2012,2,5,"4th district, Wheaton",4,Citation,Distraction,Automobile,0.0,0.0,0.0,0.0,10
2012,2,5,"4th district, Wheaton",4,Citation,Distraction,Other,0.0,0.0,0.0,0.0,1
2012,2,5,"4th district, Wheaton",4,Citation,Distraction,Truck,0.0,0.0,0.0,0.0,2
2012,2,5,"4th district, Wheaton",4,Citation,Impaired,Automobile,0.0,3.0,0.0,2.0,67
2012,2,5,"4th district, Wheaton",4,Citation,Offense,Automobile,7.0,11.0,0.0,11.0,302
2012,2,5,"4th district, Wheaton",4,Citation,Offense,Motorcyle,0.0,0.0,0.0,0.0,1
2012,2,5,"4th district, Wheaton",4,Citation,Offense,Other,0.0,0.0,0.0,0.0,1
2012,2,5,"4th district, Wheaton",4,Citation,Offense,Truck,0.0,0.0,0.0,0.0,25
2012,2,5,"4th district, Wheaton",4,Citation,Other,Automobile,6.0,3.0,0.0,17.0,153
2012,2,5,"4th district, Wheaton",4,Citation,Other,Truck,0.0,0.0,0.0,0.0,9
2012,2,5,"4th district, Wheaton",4,Citation,Safety,Automobile,2.0,2.0,0.0,5.0,118
2012,2,5,"4th district, Wheaton",4,Citation,Safety,Other,0.0,0.0,0.0,0.0,6
2012,2,5,"4th district, Wheaton",4,Citation,Safety,Truck,1.0,0.0,0.0,1.0,30
2012,2,5,"4th district, Wheaton",4,Citation,Violation,Automobile,15.0,16.0,0.0,36.0,271
